1744296023329499392, 1, 2/24, O
1744296023329792512, 1, 2/23, O
1744296023330121216, 1, 2/24, O
1744296023330415104, 0, 2/24, O
1744296023330708480, 0, 2/24, O
1744296023331034624, 0, 2/20, O
1744296023331335936, 0, 2/24, O
1744296023331629568, 0, 2/24, O
1744296023331922944, 1, 2/24, O
1744296023332215808, 0, 2/24, O
1744296023332508928, 0, 2/24, O
1744296023332802304, 1, 1/19, O
1744296023333099008, 1, 2/24, O
1744296023333393408, 0, 2/24, O
1744296023333687296, 1, 2/24, O
1744296023334050048, 0, 1/23, O
1744296023334358272, 0, 2/23, O
1744296023334655488, 1, 2/21, O
1744296023334952704, 1, 2/24, O
1744296023335246592, 0, 2/24, O
1744296023335539712, 0, 2/24, O
1744296023335832832, 0, 2/24, O
1744296023336125696, 1, 2/21, O
1744296023336422400, 0, 2/23, O
1744296023336722688, 0, 2/24, O
1744296023337016320, 0, 2/24, O
1744296023337310976, 1, 2/24, O
1744296023337603584, 0, 2/24, O
1744296023337896704, 1, 3/17, O
1744296023338193664, 0, 2/23, O
1744296023338488320, 0, 2/24, O
1744296023338781440, 0, 2/24, O
1744296023339076864, 0, 2/24, O
1744296023339375360, 1, 1/24, O
1744296023339668224, 0, 2/20, O
1744296023339963904, 0, 2/24, O
1744296023340256768, 0, 2/24, O
1744296023340549376, 0, 2/24, O
1744296023340843776, 1, 2/24, O
1744296023341135616, 1, 2/24, O
1744296023341429504, 0, 2/20, O
1744296023341726208, 1, 1/18, O
1744296023342103040, 0, 2/23, O
1744296023342405376, 0, 2/24, O
1744296023342700288, 1, 2/24, O
1744296023342994688, 1, 2/24, O
1744296023343287552, 0, 2/20, O
1744296023343585024, 0, 1/24, O
1744296023343880448, 1, 2/23, O
1744296023344193536, 0, 2/24, O
1744296023344488704, 0, 2/24, O
1744296023344805120, 1, 2/24, O
1744296023345098496, 0, 2/20, O
1744296023345394432, 1, 1/24, O
1744296023345687040, 1, 1/23, O
1744296023346001408, 0, 2/24, O
1744296023346296064, 1, 2/24, O
1744296023346589184, 0, 2/24, O
1744296023346882560, 1, 2/20, O
1744296023347177984, 0, 2/23, O
1744296023347472640, 1, 2/24, O
1744296023347766784, 1, 2/24, O
1744296023348067072, 0, 2/22, O
1744296023348364288, 1, 2/24, O
1744296023348663808, 1, 2/15, O
1744296023348975616, 1, 2/23, O
1744296023349272576, 1, 2/24, O
1744296023349572352, 1, 1/23, O
1744296023349869824, 1, 2/12, O
1744296023350196224, 0, 2/23, O
1744296023350505472, 0, 2/23, O
1744296023350799616, 0, 2/18, O
1744296023351134976, 0, 2/23, O
1744296023351435008, 0, 2/23, O
1744296023351729920, 0, 2/24, O
1744296023352027904, 1, 2/24, O
1744296023352322816, 1, 2/24, O
1744296023352618240, 0, 2/20, O
1744296023352914944, 1, 2/23, O
1744296023353218816, 0, 2/22, O
1744296023353530112, 0, 2/22, O
1744296023353862656, 1, 3/17, O
1744296023354169856, 1, 2/23, O
1744296023354480128, 0, 2/17, O
1744296023354795264, 1, 2/21, O
1744296023355100672, 1, 2/22, O
1744296023355397888, 1, 2/24, O
1744296023355691520, 0, 2/23, O
1744296023355988224, 1, 2/24, O
1744296023356286720, 0, 2/19, O
1744296023356584704, 1, 2/23, O
1744296023356890112, 0, 2/23, O
1744296023357192448, 1, 2/22, O
1744296023357500160, 1, 2/24, O
1744296023357793792, 1, 2/23, O
1744296023358164480, 0, 2/20, O
1744296023358461952, 0, 2/23, O
1744296023358756864, 1, 2/24, O
1744296023359049984, 1, 2/24, O
1744296023359344384, 0, 2/24, O
1744296023359637760, 1, 1/24, O
1744296023359932160, 1, 2/19, O
1744296023360260096, 0, 2/24, O
1744296023360554752, 1, 2/24, O
1744296023360867328, 1, 2/24, O
1744296023361162240, 0, 2/24, O
1744296023361456640, 1, 2/24, O
1744296023361750016, 1, 1/15, O
1744296023362022656, 0, 2/24, O
1744296023362316544, 0, 2/23, O
1744296023362612992, 1, 2/24, O
1744296023362906624, 1, 2/24, O
1744296023363200768, 0, 2/24, O
1744296023363494912, 1, 1/20, O
1744296023363790592, 1, 2/24, O
1744296023364086016, 1, 2/24, O
1744296023364419584, 0, 2/24, O
1744296023364713728, 0, 2/24, O
1744296023365008128, 1, 1/24, O
1744296023365301760, 1, 2/20, O
1744296023365598976, 0, 2/24, O
1744296023365894144, 0, 2/10, O
1744296023366254080, 0, 2/22, O
1744296023366549760, 0, 2/23, O
1744296023366844928, 0, 2/24, O
1744296023367140864, 1, 2/23, O
1744296023367437824, 0, 2/21, O
1744296023367735552, 0, 2/24, O
1744296023368031232, 0, 2/23, O
1744296023368325632, 0, 2/24, O
1744296023368619008, 0, 2/24, O
1744296023368911616, 0, 2/20, O
1744296023369214720, 1, 0/0, X
1744296023369518848, 0, 0/0, X
1744296023369818368, 1, 0/0, X
1744296023370119936, 1, 0/0, X
1744296023370416128, 0, 2/13, O
1744296023370714112, 0, 2/24, O
1744296023371008000, 0, 2/24, O
1744296023371302656, 1, 2/24, O
1744296023371595776, 1, 2/24, O
1744296023371887616, 1, 1/24, O
1744296023372182016, 0, 2/19, O
1744296023372477952, 1, 2/24, O
1744296023372772096, 0, 2/24, O
1744296023373064960, 1, 2/24, O
1744296023373357824, 0, 1/23, O
1744296023373650176, 0, 2/24, O
1744296023373943040, 0, 2/18, O
1744296023374240000, 1, 2/24, O
1744296023374533888, 0, 2/22, O
1744296023374831616, 0, 2/24, O
1744296023375124736, 0, 2/24, O
1744296023375418368, 0, 2/24, O
1744296023375712000, 0, 2/19, O
1744296023376008704, 0, 2/24, O
1744296023376303104, 1, 2/24, O
1744296023376596480, 1, 2/24, O
1744296023376890368, 0, 2/24, O
1744296023377184000, 0, 1/22, O
1744296023377479168, 1, 2/22, O
1744296023377773824, 1, 2/24, O
1744296023378089728, 0, 2/24, O
1744296023378384896, 0, 1/24, O
1744296023378679296, 1, 2/23, O
1744296023378973440, 1, 2/20, O
1744296023380509184, 1, 2/20, O
1744296023380813056, 0, 2/24, O
1744296023381107200, 0, 2/23, O
1744296023381401856, 1, 2/24, O
1744296023381695744, 1, 2/24, O
1744296023382055936, 1, 2/21, O
1744296023382353152, 1, 2/15, O
1744296023382649600, 1, 2/23, O
1744296023382944256, 0, 2/24, O
1744296023383238656, 1, 2/24, O
1744296023383532288, 0, 2/24, O
1744296023383827456, 0, 2/24, O
1744296023384120576, 0, 2/20, O
1744296023384417792, 0, 1/23, O
1744296023384713984, 1, 2/24, O
1744296023385007360, 0, 2/24, O
1744296023385300224, 1, 2/24, O
1744296023385593600, 1, 2/23, O
1744296023385888512, 0, 3/18, O
1744296023386184448, 1, 2/24, O
1744296023386478336, 1, 2/24, O
1744296023386770688, 1, 2/24, O
1744296023387063296, 0, 2/23, O
1744296023387357952, 0, 2/23, O
1744296023387651584, 1, 2/22, O
1744296023387948544, 1, 1/23, O
1744296023388241920, 1, 2/24, O
1744296023388534016, 1, 2/24, O
1744296023388827648, 0, 2/24, O
1744296023389122816, 0, 2/19, O
1744296023389418752, 1, 1/12, O
1744296023389716480, 1, 2/23, O
1744296023390092032, 0, 2/13, O
1744296023390387968, 1, 2/24, O
1744296023390683136, 1, 2/24, O
1744296023390976256, 1, 2/24, O
1744296023391270144, 0, 2/20, O
1744296023391568128, 0, 2/24, O
1744296023391863296, 0, 1/23, O
1744296023392157696, 0, 2/24, O
1744296023392452608, 1, 2/24, O
1744296023392747520, 1, 2/24, O
1744296023393040896, 0, 2/20, O
1744296023393337600, 1, 2/24, O
1744296023393631488, 1, 2/24, O
1744296023393924864, 1, 2/21, O
1744296023394220544, 1, 2/24, O
1744296023394513920, 0, 2/24, O
1744296023394807808, 1, 2/20, O
1744296023395104768, 1, 1/23, O
1744296023395398912, 0, 2/24, O
1744296023395692032, 0, 2/24, O
1744296023395986176, 1, 2/24, O
1744296023396279808, 0, 1/23, O
1744296023396573696, 0, 2/19, O
1744296023396869888, 0, 2/24, O
1744296023397164032, 0, 2/24, O
1744296023397458432, 1, 2/24, O
1744296023397752064, 0, 2/19, O
1744296023398073344, 0, 1/21, O
1744296023398368256, 0, 2/21, O
1744296023398667520, 1, 1/23, O
1744296023398962432, 1, 2/24, O
1744296023399255808, 0, 2/24, O
1744296023399549440, 0, 2/24, O
1744296023399843072, 0, 2/24, O
1744296023400135936, 0, 1/19, O
1744296023400432640, 0, 2/24, O
1744296023400726016, 0, 2/24, O
1744296023401018880, 0, 2/24, O
1744296023401324032, 0, 2/22, O
1744296023401618688, 0, 2/24, O
1744296023401911808, 1, 3/17, O
1744296023402208512, 0, 2/24, O
1744296023402502144, 1, 2/24, O
1744296023402795520, 1, 2/24, O
1744296023403087616, 1, 2/24, O
1744296023403379200, 1, 2/24, O
1744296023403670528, 1, 2/20, O
1744296023403966208, 0, 1/24, O
1744296023404258048, 0, 2/23, O
1744296023404551680, 1, 2/24, O
1744296023404845568, 1, 2/24, O
1744296023405138944, 1, 2/24, O
1744296023405432320, 0, 2/20, O
1744296023405728512, 1, 2/22, O
1744296023406075392, 0, 2/22, O
1744296023406370048, 0, 1/23, O
1744296023406663936, 1, 2/24, O
1744296023406957312, 0, 2/24, O
1744296023407251456, 0, 2/20, O
1744296023407547136, 1, 2/24, O
1744296023407839232, 1, 2/24, O
1744296023408132608, 1, 1/24, O
1744296023408425984, 1, 1/23, O
1744296023408719360, 1, 2/25, O
1744296023409012736, 0, 2/19, O
1744296023409309440, 1, 2/24, O
1744296023409602816, 1, 2/24, O
1744296023409896192, 0, 2/19, O
1744296023410192640, 0, 2/24, O
1744296023410486784, 1, 2/24, O
1744296023410779136, 0, 2/20, O
1744296023411077376, 1, 2/22, O
1744296023411373312, 1, 2/24, O
1744296023411666944, 0, 2/24, O
1744296023411960832, 0, 1/24, O
1744296023412254208, 0, 2/23, O
1744296023412546816, 1, 2/21, O
1744296023412844544, 0, 1/24, O
1744296023413136896, 1, 2/23, O
1744296023413429248, 1, 2/24, O
1744296023413722112, 1, 2/23, O
1744296023414105600, 0, 2/22, O
1744296023414401024, 1, 2/20, O
1744296023414698240, 1, 2/24, O
1744296023414991360, 1, 2/24, O
1744296023415284992, 1, 2/24, O
1744296023415577856, 1, 2/24, O
1744296023415870208, 0, 2/24, O
1744296023416164352, 1, 2/20, O
1744296023416462080, 1, 2/24, O
1744296023416755456, 1, 2/24, O
1744296023417049856, 0, 2/24, O
1744296023417342464, 1, 2/24, O
1744296023417635840, 1, 2/22, O
1744296023417931264, 1, 2/20, O
1744296023418227712, 1, 1/24, O
1744296023418520064, 0, 1/24, O
1744296023418812416, 0, 2/23, O
1744296023419105280, 1, 2/24, O
1744296023419397888, 0, 2/21, O
1744296023419693312, 1, 2/23, O
1744296023419987200, 0, 2/24, O
1744296023420280576, 0, 2/24, O
1744296023420573952, 0, 2/24, O
1744296023420909312, 0, 2/24, O
1744296023421202432, 0, 2/19, O
1744296023421498624, 0, 2/24, O
1744296023421792768, 1, 2/24, O
1744296023422133760, 0, 2/22, O
1744296023422427904, 1, 2/24, O
1744296023422722816, 0, 2/24, O
1744296023423016448, 0, 2/20, O
1744296023423313152, 1, 2/24, O
1744296023423607040, 1, 1/24, O
1744296023423900416, 1, 1/24, O
1744296023424193536, 1, 2/23, O
1744296023424491520, 0, 2/24, O
1744296023424785664, 1, 1/13, O
1744296023425135360, 1, 0/0, X
1744296023425423104, 1, 2/20, O
1744296023425720064, 0, 2/23, O
1744296023426025216, 1, 2/24, O
1744296023426319616, 1, 2/24, O
1744296023426613504, 1, 2/24, O
1744296023426907136, 0, 2/21, O
1744296023427204096, 0, 2/23, O
1744296023427499520, 0, 2/24, O
1744296023427792128, 0, 2/24, O
1744296023428084736, 0, 2/24, O
1744296023428377856, 0, 2/24, O
1744296023428671488, 1, 2/20, O
1744296023428968960, 1, 1/6, O
1744296023429377280, 0, 1/23, O
1744296023429671680, 1, 2/24, O
1744296023430046976, 1, 2/24, O
1744296023430342656, 0, 2/22, O
1744296023430637312, 1, 2/24, O
1744296023430929920, 0, 2/20, O
1744296023431226880, 1, 2/23, O
1744296023431521280, 0, 2/24, O
1744296023431814656, 1, 2/24, O
1744296023432107264, 1, 2/24, O
1744296023432399616, 0, 2/24, O
1744296023432694016, 1, 2/20, O
1744296023432990208, 1, 2/24, O
1744296023433283072, 1, 2/24, O
1744296023433575936, 0, 2/24, O
1744296023433869312, 1, 3/21, O
1744296023434163712, 0, 1/24, O
1744296023434457088, 1, 2/20, O
1744296023434753280, 1, 2/23, O
1744296023435062016, 1, 2/24, O
1744296023435356416, 0, 2/24, O
1744296023435652096, 0, 2/24, O
1744296023435947776, 0, 1/24, O
1744296023436242176, 0, 2/19, O
1744296023436538624, 1, 2/23, O
1744296023436852992, 1, 2/23, O
1744296023437173504, 1, 2/24, O
1744296023437472256, 1, 2/23, O
1744296023437771008, 1, 1/18, O
1744296023438160128, 0, 2/19, O
1744296023438483968, 1, 1/23, O
1744296023438778624, 1, 2/24, O
1744296023439072000, 1, 2/24, O
1744296023439366144, 0, 2/24, O
1744296023439659264, 1, 2/24, O
1744296023439952640, 0, 2/20, O
1744296023440250880, 0, 2/24, O
1744296023440544512, 0, 2/24, O
1744296023440837632, 0, 2/24, O
1744296023441131008, 0, 2/24, O
1744296023441423872, 1, 2/24, O
1744296023441716736, 0, 2/20, O
1744296023442021888, 1, 1/24, O
1744296023442315520, 0, 1/23, O
1744296023442609152, 0, 2/24, O
1744296023442902272, 1, 2/24, O
1744296023443195136, 0, 2/24, O
1744296023443487744, 0, 2/20, O
1744296023443784960, 0, 2/24, O
1744296023444079104, 1, 2/24, O
1744296023444372736, 1, 2/24, O
1744296023444665600, 1, 2/24, O
1744296023444958208, 1, 2/22, O
1744296023445253120, 0, 2/22, O
1744296023445550848, 1, 1/24, O
1744296023445843968, 0, 2/17, O
1744296023446162432, 1, 3/22, O
1744296023446455296, 0, 2/24, O
1744296023446747904, 0, 2/24, O
1744296023447041024, 0, 2/20, O
1744296023447337216, 0, 2/24, O
1744296023447630592, 1, 2/24, O
1744296023447924224, 1, 2/24, O
1744296023448216576, 1, 1/24, O
1744296023448508416, 1, 2/23, O
1744296023448801792, 0, 2/20, O
1744296023449096960, 0, 2/24, O
1744296023449392128, 0, 2/24, O
1744296023449684992, 0, 2/24, O
1744296023450018816, 0, 2/24, O
1744296023450313472, 0, 2/20, O
1744296023450610432, 1, 2/24, O
1744296023450905088, 1, 2/24, O
1744296023451197440, 1, 2/24, O
1744296023451490048, 0, 2/24, O
1744296023451782400, 1, 2/24, O
1744296023452074496, 0, 2/21, O
1744296023452371200, 0, 2/24, O
1744296023452664320, 1, 1/23, O
1744296023452957952, 0, 2/24, O
1744296023453255424, 1, 2/24, O
1744296023453549568, 1, 1/24, O
1744296023453844736, 1, 2/12, O
1744296023454197248, 0, 1/17, O
1744296023454513408, 1, 2/24, O
1744296023454808832, 1, 2/23, O
1744296023455102720, 1, 2/24, O
1744296023455396352, 0, 2/24, O
1744296023455691264, 1, 2/23, O
1744296023455986688, 1, 2/21, O
1744296023456284416, 0, 2/24, O
1744296023456578816, 0, 1/23, O
1744296023456873984, 0, 2/24, O
1744296023457173504, 1, 1/24, O
1744296023457466624, 1, 1/21, O
1744296023457762304, 1, 1/15, O
1744296023458053120, 1, 2/22, O
1744296023458350592, 1, 2/24, O
1744296023458643200, 1, 2/23, O
1744296023458940672, 1, 1/23, O
1744296023459235328, 0, 2/24, O
1744296023459529472, 1, 2/20, O
1744296023459826432, 0, 1/23, O
1744296023460121088, 1, 2/24, O
1744296023460415488, 0, 2/24, O
1744296023460709120, 0, 2/24, O
1744296023461005312, 0, 2/23, O
1744296023461300992, 0, 2/17, O
1744296023461597952, 0, 1/24, O
1744296023461891840, 1, 2/9, O
1744296023462256384, 1, 2/23, O
1744296023462550272, 1, 2/24, O
1744296023462844928, 0, 2/24, O
1744296023463138304, 0, 2/20, O
1744296023463435264, 0, 2/24, O
1744296023463729664, 1, 2/23, O
1744296023464023808, 1, 2/24, O
1744296023464316928, 1, 2/24, O
1744296023464611328, 1, 2/24, O
1744296023464903936, 1, 2/20, O
1744296023465202176, 0, 2/24, O
1744296023465495808, 1, 1/23, O
1744296023465790976, 1, 2/23, O
1744296023466110464, 0, 2/24, O
1744296023466404352, 0, 1/24, O
1744296023466698496, 0, 2/20, O
1744296023466995200, 1, 1/23, O
1744296023467288832, 1, 2/24, O
1744296023467581440, 0, 2/24, O
1744296023467876096, 1, 2/24, O
1744296023468169728, 0, 2/24, O
1744296023468463360, 0, 2/20, O
1744296023468760320, 0, 2/24, O
1744296023469054464, 1, 2/24, O
1744296023469346816, 1, 2/23, O
1744296023469638656, 1, 2/24, O
1744296023469932032, 1, 2/11, O
1744296023470258944, 1, 2/21, O
1744296023470560512, 1, 2/20, O
1744296023470858496, 0, 2/23, O
1744296023471151360, 0, 2/24, O
1744296023471445248, 0, 2/24, O
1744296023471738880, 1, 2/24, O
1744296023472032000, 1, 1/21, O
1744296023472328192, 1, 2/23, O
1744296023472622848, 1, 2/24, O
1744296023472916480, 0, 2/24, O
1744296023473209600, 0, 2/23, O
1744296023473501952, 0, 2/24, O
1744296023473795840, 0, 2/20, O
1744296023474116608, 1, 2/24, O
1744296023474411008, 0, 1/23, O
1744296023474709248, 1, 2/24, O
1744296023475003136, 0, 2/24, O
1744296023475296256, 0, 2/24, O
1744296023475589120, 0, 2/19, O
1744296023475892224, 1, 2/24, O
1744296023476185600, 0, 2/24, O
1744296023476479744, 1, 2/24, O
1744296023476823296, 1, 1/23, O
1744296023477116928, 1, 2/24, O
1744296023477409024, 0, 2/19, O
1744296023477711360, 1, 2/24, O
1744296023478089728, 1, 2/21, O
1744296023478386432, 1, 2/24, O
1744296023478679296, 0, 2/24, O
1744296023478971392, 0, 2/24, O
1744296023479264768, 0, 2/12, O
1744296023479735296, 1, 2/19, O
1744296023480032768, 0, 2/24, O
1744296023480328192, 0, 2/24, O
1744296023480622080, 1, 2/24, O
1744296023480914944, 0, 2/24, O
1744296023481207040, 0, 2/23, O
1744296023481500672, 0, 2/21, O
1744296023481795072, 1, 2/24, O
1744296023482102784, 1, 2/24, O
1744296023482395392, 1, 2/24, O
1744296023482686976, 0, 2/24, O
1744296023482978560, 0, 2/21, O
1744296023483273216, 1, 2/24, O
1744296023483566336, 1, 1/24, O
1744296023483858688, 0, 1/24, O
1744296023484150528, 0, 1/23, O
1744296023484442880, 0, 2/24, O
1744296023484734976, 1, 2/21, O
1744296023485029632, 0, 2/24, O
1744296023485321216, 1, 2/24, O
1744296023485614080, 1, 2/23, O
1744296023485910784, 0, 3/14, O
1744296023486213888, 0, 2/24, O
1744296023486506496, 0, 2/22, O
1744296023486805760, 0, 1/23, O
1744296023487099392, 1, 1/24, O
1744296023487391488, 1, 2/24, O
1744296023487683328, 1, 1/24, O
1744296023487975936, 1, 1/24, O
1744296023488267776, 0, 2/20, O
1744296023488563200, 1, 2/24, O
1744296023488856064, 0, 2/24, O
1744296023489148160, 0, 2/24, O
1744296023489440000, 0, 2/24, O
1744296023489731584, 1, 1/21, O
1744296023490065152, 0, 2/16, O
1744296023490360576, 0, 2/20, O
1744296023490655232, 0, 2/24, O
1744296023490947072, 0, 2/24, O
1744296023491239424, 1, 2/24, O
1744296023491532032, 1, 2/24, O
1744296023491824128, 0, 2/20, O
1744296023492119040, 1, 2/24, O
1744296023492411136, 0, 2/24, O
1744296023492702464, 1, 2/24, O
1744296023492994304, 0, 2/24, O
1744296023493286144, 0, 2/24, O
1744296023493577984, 1, 2/21, O
1744296023493873408, 1, 3/14, O
1744296023494169344, 1, 2/24, O
1744296023494461696, 0, 2/24, O
1744296023494753536, 0, 2/24, O
1744296023495045376, 1, 2/24, O
1744296023495336960, 0, 2/21, O
1744296023495630848, 0, 2/24, O
1744296023495923712, 1, 2/24, O
1744296023496215296, 1, 2/24, O
1744296023496506624, 1, 2/24, O
1744296023496798720, 0, 2/24, O
1744296023497090048, 0, 2/21, O
1744296023497387776, 1, 2/24, O
1744296023497679616, 1, 2/24, O
1744296023498002176, 0, 2/24, O
1744296023498296320, 1, 2/24, O
1744296023498588672, 1, 2/24, O
1744296023498880256, 0, 2/20, O
1744296023499176704, 0, 2/24, O
1744296023499469312, 1, 2/24, O
1744296023499761664, 0, 2/24, O
1744296023500053504, 0, 2/24, O
1744296023500345344, 1, 2/24, O
1744296023500636672, 1, 2/20, O
1744296023500931840, 0, 2/24, O
1744296023501223936, 0, 1/24, O
1744296023501516544, 1, 1/24, O
1744296023501807872, 1, 2/21, O
1744296023502152960, 0, 2/24, O
1744296023502445312, 1, 2/20, O
1744296023502740224, 1, 2/24, O
1744296023503031808, 1, 2/24, O
1744296023503325696, 0, 2/24, O
1744296023503617792, 1, 2/24, O
1744296023503909376, 1, 2/24, O
1744296023504200704, 1, 2/20, O
1744296023504495360, 0, 2/24, O
1744296023504787456, 1, 2/24, O
1744296023505079296, 0, 2/24, O
1744296023505370880, 1, 2/24, O
1744296023505662720, 1, 2/23, O
1744296023505972992, 0, 2/22, O
1744296023506267648, 0, 2/24, O
1744296023506559488, 0, 2/24, O
1744296023506851072, 0, 2/24, O
1744296023507142656, 0, 2/24, O
1744296023507434496, 0, 2/20, O
1744296023507729920, 1, 2/24, O
1744296023508022272, 0, 2/24, O
1744296023508314112, 0, 2/24, O
1744296023508605952, 1, 2/24, O
1744296023508897280, 0, 2/24, O
1744296023509189120, 0, 2/21, O
1744296023509483520, 0, 2/24, O
1744296023509776128, 1, 2/23, O
1744296023510156544, 0, 2/24, O
1744296023510449920, 0, 1/24, O
1744296023510741248, 0, 1/24, O
1744296023511033600, 1, 2/20, O
1744296023511328256, 1, 1/24, O
1744296023511620352, 0, 1/24, O
1744296023511911936, 0, 1/24, O
1744296023512203264, 0, 1/24, O
1744296023512495104, 0, 1/23, O
1744296023512786688, 0, 2/21, O
1744296023513081600, 0, 1/24, O
1744296023513373696, 0, 1/23, O
1744296023513665280, 0, 2/24, O
1744296023513974272, 1, 1/24, O
1744296023514268160, 0, 2/24, O
1744296023514560256, 1, 1/21, O
1744296023514854912, 0, 1/24, O
1744296023515146752, 1, 1/23, O
1744296023515590400, 1, 2/22, O
1744296023515885312, 1, 2/24, O
1744296023516178688, 1, 2/24, O
1744296023516471552, 0, 2/21, O
1744296023516766976, 1, 1/24, O
1744296023517059584, 0, 2/23, O
1744296023517352960, 0, 1/24, O
1744296023517645824, 1, 2/24, O
1744296023517937920, 1, 3/14, O
1744296023518233856, 1, 2/20, O
1744296023518530304, 1, 2/24, O
1744296023518823680, 1, 2/24, O
1744296023519115520, 0, 2/24, O
1744296023519407360, 1, 2/24, O
1744296023519699200, 0, 2/24, O
1744296023519991296, 1, 2/20, O
1744296023520286208, 0, 2/24, O
1744296023520578304, 1, 2/24, O
1744296023520869632, 1, 2/24, O
1744296023521161216, 1, 2/24, O
1744296023521452800, 1, 3/11, O
1744296023521747968, 1, 1/15, O
1744296023522019584, 1, 2/24, O
1744296023522312704, 1, 2/24, O
1744296023522604544, 1, 2/24, O
1744296023522895872, 1, 2/24, O
1744296023523187712, 1, 2/24, O
1744296023523479552, 0, 1/20, O
1744296023523773952, 0, 1/24, O
1744296023524066304, 1, 1/25, O
1744296023524358144, 1, 1/24, O
1744296023524649728, 0, 2/24, O
1744296023524941568, 0, 1/24, O
1744296023525233152, 0, 2/20, O
1744296023525527808, 0, 1/24, O
1744296023525820160, 1, 2/19, O
1744296023526161664, 0, 2/23, O
1744296023526456576, 0, 2/24, O
1744296023526748928, 0, 2/24, O
1744296023527041792, 0, 2/20, O
1744296023527337472, 1, 2/24, O
1744296023527629312, 1, 2/24, O
1744296023527921152, 1, 2/24, O
1744296023528212992, 0, 2/24, O
1744296023528504576, 0, 2/24, O
1744296023528796160, 1, 2/20, O
1744296023529090816, 1, 2/24, O
1744296023529382656, 1, 3/22, O
1744296023529674752, 0, 1/24, O
1744296023529996800, 0, 2/23, O
1744296023530290176, 0, 2/24, O
1744296023530582016, 0, 2/20, O
1744296023530876672, 1, 2/24, O
1744296023531169536, 1, 1/24, O
1744296023531461120, 1, 2/24, O
1744296023531753984, 1, 2/24, O
1744296023532071168, 0, 2/24, O
1744296023532363520, 0, 2/20, O
1744296023532659968, 1, 2/24, O
1744296023532952320, 0, 2/24, O
1744296023533243904, 0, 2/24, O
1744296023533536000, 0, 2/24, O
1744296023533827840, 0, 2/20, O
1744296023534152960, 0, 2/18, O
1744296023534450944, 0, 2/24, O
1744296023534743552, 0, 2/24, O
1744296023535034880, 0, 2/24, O
1744296023535326464, 0, 2/24, O
1744296023535618816, 1, 2/24, O
1744296023535910912, 0, 2/20, O
1744296023536205568, 0, 2/24, O
1744296023536500992, 0, 2/24, O
1744296023536792832, 0, 2/24, O
1744296023537084672, 0, 2/24, O
1744296023537376256, 0, 2/22, O
1744296023537670656, 0, 2/23, O
1744296023537989120, 1, 2/24, O
1744296023538281728, 1, 2/24, O
1744296023538573824, 1, 2/24, O
1744296023538865408, 0, 2/24, O
1744296023539156992, 1, 2/21, O
1744296023539452160, 1, 2/23, O
1744296023539744512, 0, 2/24, O
1744296023540036608, 1, 2/24, O
1744296023540328704, 0, 2/24, O
1744296023540620544, 1, 2/24, O
1744296023540912128, 0, 2/21, O
1744296023541207040, 0, 2/24, O
1744296023541498880, 0, 2/24, O
1744296023541790720, 1, 2/22, O
1744296023542147328, 1, 2/24, O
1744296023542443008, 0, 1/23, O
1744296023542735360, 1, 2/21, O
1744296023543031040, 1, 2/23, O
1744296023543322880, 0, 1/25, O
1744296023543615232, 1, 1/23, O
1744296023543906048, 0, 1/25, O
1744296023544197632, 0, 1/23, O
1744296023544489984, 1, 2/20, O
1744296023544784896, 1, 1/24, O
1744296023545076992, 1, 2/24, O
1744296023545368832, 0, 1/24, O
1744296023545661184, 1, 2/24, O
1744296023545953024, 1, 2/25, O
1744296023546264064, 0, 2/20, O
1744296023546560512, 0, 2/24, O
1744296023546853120, 1, 2/24, O
1744296023547145216, 1, 2/24, O
1744296023547437056, 1, 2/24, O
1744296023547728896, 1, 2/22, O
1744296023548022272, 1, 2/22, O
1744296023548315392, 1, 2/24, O
1744296023548607232, 0, 2/24, O
1744296023548898816, 1, 2/24, O
1744296023549190400, 0, 1/25, O
1744296023549482496, 1, 2/20, O
1744296023549777408, 1, 2/24, O
1744296023550137088, 0, 2/23, O
1744296023550431488, 1, 1/24, O
1744296023550723072, 1, 2/24, O
1744296023551015424, 1, 2/24, O
1744296023551308032, 0, 2/20, O
1744296023551604224, 1, 2/24, O
1744296023551897856, 0, 2/24, O
1744296023552189952, 0, 2/24, O
1744296023552482048, 1, 2/24, O
1744296023552773632, 1, 2/24, O
1744296023553066240, 0, 2/20, O
1744296023553361152, 0, 2/24, O
1744296023553653248, 0, 2/24, O
1744296023553945344, 1, 2/22, O
1744296023554238464, 1, 2/13, O
1744296023554534144, 0, 2/24, O
1744296023554827008, 0, 2/20, O
1744296023555121664, 0, 2/24, O
1744296023555414016, 0, 2/20, O
1744296023555806208, 0, 2/23, O
1744296023556101376, 1, 2/24, O
1744296023556393728, 0, 2/24, O
1744296023556686592, 0, 2/21, O
1744296023556981504, 0, 2/24, O
1744296023557274368, 1, 2/24, O
1744296023557566208, 1, 2/24, O
1744296023557857536, 1, 2/16, O
1744296023558158592, 1, 2/24, O
1744296023558453504, 1, 1/24, O
1744296023558744832, 0, 2/20, O
1744296023559039488, 0, 2/24, O
1744296023559331584, 1, 2/24, O
1744296023559622912, 1, 2/24, O
1744296023559914496, 1, 2/24, O
1744296023560206080, 0, 2/21, O
1744296023560500992, 0, 2/24, O
1744296023560793344, 0, 2/24, O
1744296023561084928, 0, 2/24, O
1744296023561377024, 0, 2/24, O
1744296023561668864, 1, 2/24, O
1744296023561978112, 1, 2/20, O
